state,district,year_month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
Daman and Diu,Diu,2025-10,14.0,0.0,0.0,12.0,57.0,33.0,33.0
Delhi,Central Delhi,2025-10,287.0,74.0,15.0,150.0,1942.0,1000.0,1339.0
West Bengal,Purba Bardhaman,2025-10,567.0,64.0,4.0,177.0,1790.0,342.0,388.0
Assam,West Karbi Anglong,2025-10,12.0,40.0,46.0,7.0,152.0,116.0,379.0
Gujarat,Chhotaudepur,2025-10,92.0,35.0,37.0,138.0,608.0,401.0,386.0
Gujarat,Gandhinagar,2025-10,311.0,77.0,38.0,283.0,2442.0,565.0,897.0
Gujarat,Rajkot,2025-10,979.0,231.0,82.0,532.0,6207.0,2355.0,2777.0
Haryana,Gurgaon,2025-10,866.0,169.0,8.0,779.0,6584.0,2611.0,2172.0
Himachal Pradesh,Bilaspur,2025-10,222.0,5.0,0.0,125.0,600.0,1526.0,605.0
Jharkhand,Giridih,2025-10,1258.0,1108.0,11.0,836.0,6447.0,2354.0,2543.0
Jharkhand,Palamu,2025-10,984.0,295.0,4.0,781.0,6917.0,2668.0,2014.0
Uttar Pradesh,Maharajganj,2025-03,54.0,181.0,47.0,2613.0,34402.0,5914.0,5062.0
Assam,Kokrajhar,2025-03,91.0,169.0,80.0,538.0,3272.0,3407.0,873.0
Assam,Tinsukia,2025-03,84.0,170.0,101.0,499.0,7786.0,1135.0,846.0
Jharkhand,Deoghar,2025-03,12.0,25.0,18.0,839.0,25753.0,5230.0,5790.0
Rajasthan,Ajmer,2025-04,1007.0,196.0,36.0,477.0,3459.0,5509.0,7665.0
Maharashtra,Jalgaon,2025-04,360.0,53.0,10.0,412.0,2440.0,12325.0,25017.0
Rajasthan,Karauli,2025-04,348.0,105.0,12.0,446.0,2434.0,3217.0,3723.0
Karnataka,Mysuru,2025-04,456.0,19.0,10.0,507.0,3128.0,3719.0,3149.0
Gujarat,Mahesana,2025-04,433.0,55.0,65.0,310.0,1636.0,3672.0,5662.0
Madhya Pradesh,Khargone,2025-04,695.0,188.0,52.0,338.0,1622.0,14061.0,10969.0
Assam,Bongaigaon,2025-04,221.0,87.0,61.0,348.0,4007.0,4512.0,1135.0
Madhya Pradesh,Chhatarpur,2025-05,394.0,313.0,30.0,1156.0,4354.0,11668.0,7228.0
Punjab,Ludhiana,2025-05,876.0,458.0,49.0,487.0,6477.0,8273.0,15090.0
Madhya Pradesh,Gwalior,2025-05,338.0,108.0,18.0,1236.0,6306.0,10115.0,6888.0
Madhya Pradesh,Ashok Nagar,2025-05,161.0,40.0,19.0,940.0,5512.0,7612.0,3198.0
Madhya Pradesh,Indore,2025-06,411.0,138.0,12.0,2944.0,17977.0,13205.0,14425.0
Madhya Pradesh,Sagar,2025-07,1201.0,320.0,51.0,2160.0,11218.0,20512.0,12563.0
Madhya Pradesh,Dhar,2025-07,518.0,380.0,24.0,2797.0,10775.0,13926.0,11048.0
Uttar Pradesh,Lucknow,2025-07,1340.0,1322.0,88.0,1562.0,17852.0,18785.0,14717.0
Punjab,Tarn Taran,2025-07,341.0,34.0,11.0,191.0,3546.0,4077.0,7885.0
Haryana,Faridabad,2025-09,1712.0,486.0,34.0,1387.0,10680.0,5389.0,4741.0
Haryana,Rohtak,2025-09,829.0,47.0,1.0,464.0,2114.0,2759.0,3657.0
Himachal Pradesh,Kullu,2025-09,178.0,20.0,11.0,139.0,2012.0,338.0,537.0
Karnataka,Bangalore Rural,2025-09,568.0,62.0,27.0,344.0,3553.0,1276.0,1827.0
Karnataka,Chitradurga,2025-09,1053.0,94.0,5.0,436.0,4794.0,2001.0,2594.0
Karnataka,Tumkur,2025-09,798.0,57.0,0.0,331.0,4125.0,1475.0,3943.0
Karnataka,Udupi,2025-09,1413.0,61.0,9.0,578.0,3908.0,1468.0,1299.0
Kerala,Kollam,2025-09,1069.0,322.0,24.0,912.0,8051.0,3720.0,6088.0
Kerala,Kottayam,2025-09,690.0,221.0,4.0,479.0,5400.0,2195.0,3853.0
Arunachal Pradesh,East Kameng,2025-09,47.0,29.0,0.0,126.0,614.0,396.0,263.0
Arunachal Pradesh,Lower Siang,2025-09,6.0,6.0,0.0,15.0,80.0,27.0,13.0
Assam,Bajali,2025-09,7.0,5.0,0.0,15.0,210.0,2.0,7.0
Assam,Hailakandi,2025-09,1295.0,468.0,1.0,511.0,4321.0,1861.0,596.0
Assam,Hojai,2025-09,1102.0,352.0,0.0,606.0,4699.0,1711.0,1339.0
Chandigarh,Chandigarh,2025-09,775.0,79.0,1.0,698.0,5076.0,2268.0,2040.0
Chhattisgarh,Bastar,2025-09,1151.0,366.0,5.0,724.0,10997.0,1843.0,8185.0
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2025-09,58.0,35.0,0.0,66.0,770.0,9.0,118.0
Chhattisgarh,Sukma,2025-09,146.0,150.0,11.0,263.0,2631.0,1011.0,1526.0
Delhi,North Delhi,2025-09,631.0,250.0,11.0,584.0,3721.0,2672.0,2843.0
Delhi,South Delhi,2025-09,2445.0,761.0,73.0,1258.0,11030.0,8175.0,8667.0
Gujarat,Anand,2025-09,1545.0,249.0,29.0,581.0,6501.0,4434.0,5540.0
Gujarat,Kheda,2025-09,1620.0,502.0,73.0,803.0,8619.0,4071.0,6805.0
Andaman and Nicobar Islands,South Andaman,2025-09,54.0,4.0,0.0,59.0,344.0,1045.0,285.0
Andhra Pradesh,Nellore,2025-09,1477.0,292.0,2.0,876.0,9852.0,3391.0,5019.0
Andhra Pradesh,Prakasam,2025-09,2197.0,479.0,13.0,1440.0,14937.0,4352.0,6116.0
West Bengal,Darjiling,2025-09,232.0,102.0,0.0,5.0,1946.0,65.0,303.0
West Bengal,Jalpaiguri,2025-09,1783.0,1409.0,65.0,2335.0,52821.0,3533.0,4708.0
West Bengal,Maldah,2025-09,456.0,242.0,0.0,128.0,5833.0,465.0,1562.0
West Bengal,NADIA,2025-09,2.0,0.0,0.0,0.0,3.0,0.0,1.0
West Bengal,Paschim Medinipur,2025-09,5425.0,1590.0,28.0,3465.0,47504.0,10404.0,10029.0
West bengal,hooghly,2025-09,1.0,1.0,0.0,0.0,10.0,3.0,1.0
Bihar,Purnea,2025-09,60.0,39.0,0.0,27.0,1090.0,62.0,542.0
Chhattisgarh,Mungeli,2025-09,801.0,112.0,1.0,306.0,5050.0,1303.0,4512.0
Telangana,Bhadradri Kothagudem,2025-09,688.0,189.0,1.0,809.0,5353.0,1603.0,1149.0
Uttar Pradesh,Faizabad,2025-09,1576.0,1293.0,1.0,2373.0,12046.0,8484.0,2778.0
Uttar Pradesh,Gautam Buddha Nagar,2025-09,1489.0,1627.0,54.0,1438.0,11729.0,4911.0,3352.0
Uttar Pradesh,Hathras,2025-09,1017.0,796.0,16.0,1748.0,8529.0,6646.0,1876.0
Uttar Pradesh,Kheri,2025-09,2812.0,3982.0,110.0,3816.0,28631.0,16374.0,4475.0
Uttar Pradesh,Meerut,2025-09,2889.0,2090.0,20.0,2321.0,19322.0,10624.0,5593.0
Uttar Pradesh,Shahjahanpur,2025-09,1948.0,1902.0,57.0,4178.0,22027.0,13276.0,2973.0
Uttarakhand,Tehri Garhwal,2025-09,745.0,122.0,2.0,461.0,4255.0,3182.0,2431.0
Maharashtra,Gadchiroli,2025-09,815.0,148.0,7.0,304.0,2297.0,5734.0,7537.0
Maharashtra,Mumbai City,2025-09,609.0,188.0,10.0,431.0,4467.0,3403.0,1346.0
Maharashtra,Nagpur,2025-09,3027.0,501.0,33.0,1810.0,13247.0,17519.0,17828.0
Maharashtra,Nanded,2025-09,2729.0,968.0,10.0,1261.0,10057.0,24296.0,16428.0
Maharashtra,Raigarh(MH),2025-09,21.0,9.0,0.0,2.0,76.0,7.0,95.0
Meghalaya,Ri Bhoi,2025-09,167.0,376.0,261.0,225.0,1751.0,277.0,168.0
Mizoram,Lawngtlai,2025-09,144.0,97.0,13.0,69.0,534.0,814.0,346.0
Nagaland,Peren,2025-09,47.0,90.0,12.0,48.0,305.0,189.0,226.0
Odisha,Bhadrak,2025-09,1490.0,540.0,0.0,913.0,5515.0,6373.0,3844.0
Odisha,Subarnapur,2025-09,166.0,30.0,0.0,55.0,889.0,186.0,442.0
Manipur,Jiribam,2025-09,19.0,24.0,0.0,59.0,214.0,63.0,95.0
Orissa,Sundargarh,2025-09,42.0,6.0,0.0,2.0,142.0,24.0,197.0
Punjab,Pathankot,2025-09,339.0,23.0,0.0,146.0,1554.0,1195.0,1193.0
Punjab,Rupnagar,2025-09,437.0,41.0,0.0,172.0,1904.0,1395.0,2248.0
Rajasthan,Pratapgarh,2025-09,1229.0,540.0,3.0,503.0,6163.0,9307.0,2065.0
Sikkim,North Sikkim,2025-09,15.0,4.0,0.0,12.0,146.0,38.0,35.0
Tamil Nadu,Cuddalore,2025-09,2753.0,364.0,0.0,2315.0,11251.0,4723.0,5898.0
Maharashtra,Mumbai Suburban,2025-04,389.0,109.0,44.0,559.0,4867.0,9528.0,9391.0
Uttar Pradesh,Saharanpur,2025-04,1499.0,533.0,29.0,1506.0,13080.0,13478.0,9252.0
Uttarakhand,Dehradun,2025-04,510.0,138.0,26.0,492.0,4348.0,5431.0,7762.0
Madhya Pradesh,Sheopur,2025-06,368.0,430.0,11.0,1150.0,5812.0,7522.0,3417.0
Madhya Pradesh,Sehore,2025-07,1151.0,496.0,26.0,390.0,1618.0,9373.0,12005.0
Punjab,Amritsar,2025-07,1293.0,400.0,24.0,1560.0,17010.0,8552.0,15395.0
Himachal Pradesh,Lahul & Spiti,2025-09,13.0,0.0,0.0,0.0,63.0,10.0,89.0
Andaman & Nicobar Islands,Andamans,2025-11,13.0,0.0,0.0,0.0,212.0,48.0,174.0
Andaman and Nicobar Islands,Nicobar,2025-11,12.0,0.0,0.0,5.0,105.0,132.0,58.0
Daman and Diu,Diu,2025-11,19.0,1.0,0.0,21.0,83.0,463.0,56.0
Orissa,Mayurbhanj,2025-12,3.0,0.0,0.0,1.0,15.0,4.0,10.0
Punjab,Fazilka,2025-12,249.0,49.0,5.0,264.0,3853.0,4144.0,2590.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-12,24.0,13.0,3.0,142.0,1176.0,65.0,156.0
Chhattisgarh,Kabeerdham,2025-12,190.0,16.0,0.0,639.0,2940.0,7606.0,1682.0
Delhi,South East Delhi,2025-12,13.0,1.0,0.0,55.0,492.0,7.0,28.0
Uttar Pradesh,Jyotiba Phule Nagar,2025-12,11.0,5.0,0.0,0.0,247.0,12.0,53.0
Himachal Pradesh,Lahul and Spiti,2025-11,10.0,0.0,0.0,19.0,55.0,114.0,39.0
Nagaland,Meluri,2025-11,1.0,6.0,1.0,6.0,32.0,91.0,289.0
Meghalaya,Eastern West Khasi Hills,2025-12,0.0,16.0,585.0,25.0,52.0,1.0,1.0
Tamil Nadu,Ramanathapuram,2025-10,621.0,148.0,5.0,907.0,3645.0,4904.0,4311.0
Telangana,Adilabad,2025-10,574.0,101.0,0.0,966.0,5494.0,6829.0,4438.0
Telangana,Jangaon,2025-10,25.0,4.0,0.0,14.0,186.0,28.0,24.0
Telangana,Warangal Rural,2025-10,164.0,22.0,0.0,220.0,2554.0,488.0,323.0
Karnataka,Chikkaballapur,2025-10,594.0,68.0,0.0,394.0,2840.0,1142.0,1377.0
Karnataka,Dakshina Kannada,2025-10,1262.0,152.0,42.0,1158.0,6014.0,2783.0,2711.0
Telangana,Mulugu,2025-10,165.0,79.0,0.0,222.0,1479.0,204.0,320.0
Madhya Pradesh,Niwari,2025-10,15.0,2.0,1.0,11.0,141.0,31.0,27.0
Maharashtra,Latur,2025-10,913.0,188.0,12.0,627.0,15485.0,4097.0,12268.0
Andhra Pradesh,Mahabubnagar,2025-10,1.0,0.0,0.0,4.0,15.0,14.0,20.0
Andaman & Nicobar Islands,Andamans,2025-10,15.0,0.0,0.0,2.0,73.0,43.0,139.0
Nagaland,Noklak,2025-10,12.0,61.0,3.0,14.0,89.0,38.0,40.0
Himachal Pradesh,Lahul and Spiti,2025-10,6.0,0.0,0.0,11.0,27.0,77.0,27.0
Jammu and Kashmir,Shupiyan,2025-10,108.0,27.0,0.0,155.0,484.0,872.0,243.0
Andaman and Nicobar Islands,Nicobar,2025-10,6.0,4.0,0.0,9.0,50.0,36.0,63.0
West Bengal,KOLKATA,2025-10,0.0,1.0,0.0,0.0,2.0,0.0,1.0
Jammu and Kashmir,Shupiyan,2025-11,108.0,45.0,0.0,180.0,537.0,1369.0,310.0
Orissa,Subarnapur,2025-11,1.0,0.0,0.0,4.0,7.0,5.0,3.0
Madhya Pradesh,Pandhurna,2025-09,14.0,1.0,1.0,15.0,168.0,13.0,81.0
West Bangal,Hooghly,2025-09,1.0,0.0,0.0,1.0,15.0,2.0,7.0
Uttar Pradesh,Raebareli,2025-09,0.0,1.0,0.0,0.0,2.0,1.0,2.0
Nagaland,Niuland,2025-10,8.0,3.0,0.0,14.0,34.0,15.0,11.0
Orissa,Subarnapur,2025-10,3.0,0.0,0.0,0.0,7.0,0.0,3.0
Uttar Pradesh,Rampur,2025-04,894.0,333.0,19.0,756.0,5993.0,15673.0,4784.0
Uttar Pradesh,Unnao,2025-07,1408.0,1887.0,49.0,365.0,3185.0,12653.0,8278.0
Assam,Marigaon,2025-07,1737.0,646.0,123.0,105.0,1023.0,1829.0,1676.0
andhra pradesh,rangareddi,2025-09,1.0,0.0,0.0,0.0,7.0,1.0,2.0
Nagaland,Meluri,2025-10,0.0,5.0,0.0,0.0,6.0,6.0,70.0
Rajasthan,Churu,2025-07,1072.0,1028.0,50.0,626.0,4057.0,10220.0,9844.0
Rajasthan,Bundi,2025-07,121.0,85.0,17.0,114.0,496.0,6222.0,4698.0
Kerala,Thrissur,2025-12,751.0,285.0,14.0,1187.0,16091.0,5073.0,8606.0
Lakshadweep,Lakshadweep,2025-12,31.0,0.0,0.0,46.0,342.0,284.0,283.0
Madhya Pradesh,Khargone,2025-12,1424.0,357.0,36.0,840.0,6585.0,5802.0,8839.0
Karnataka,Tumakuru,2025-12,762.0,33.0,0.0,762.0,5253.0,4029.0,1907.0
Ladakh,Leh,2025-12,20.0,3.0,1.0,120.0,712.0,121.0,257.0
Madhya Pradesh,Maihar,2025-12,91.0,4.0,2.0,50.0,1135.0,32.0,347.0
Madhya Pradesh,Narsimhapur,2025-12,179.0,35.0,0.0,86.0,1201.0,353.0,995.0
Maharashtra,Buldana,2025-12,180.0,12.0,0.0,62.0,3582.0,388.0,4020.0
Maharashtra,Gondiya,2025-12,571.0,15.0,3.0,612.0,8372.0,4946.0,6569.0
Maharashtra,Jalgaon,2025-12,1749.0,183.0,39.0,1822.0,22937.0,24723.0,22506.0
Maharashtra,Mumbai Suburban,2025-12,1752.0,366.0,65.0,4060.0,37330.0,18168.0,9641.0
Maharashtra,Satara,2025-12,1292.0,73.0,25.0,1024.0,20933.0,11363.0,13459.0
Meghalaya,East Khasi Hills,2025-12,99.0,191.0,233.0,349.0,2215.0,944.0,634.0
Nagaland,Tuensang,2025-12,9.0,21.0,0.0,60.0,601.0,311.0,512.0
Odisha,Jagatsinghpur,2025-12,122.0,7.0,0.0,93.0,1334.0,447.0,1349.0
Orissa,Cuttack,2025-12,51.0,8.0,0.0,26.0,703.0,129.0,702.0
Rajasthan,Ajmer,2025-12,1277.0,416.0,6.0,2150.0,15814.0,10788.0,8213.0
Rajasthan,Karauli,2025-12,752.0,413.0,5.0,1606.0,9208.0,6726.0,4124.0
Andhra Pradesh,Kakinada,2025-12,205.0,13.0,5.0,618.0,5004.0,890.0,536.0
Andhra Pradesh,Medak,2025-12,146.0,12.0,0.0,377.0,3130.0,989.0,2019.0
Maharashtra,Washim *,2025-12,10.0,0.0,0.0,0.0,167.0,10.0,201.0
Jammu & Kashmir,Baramula,2025-12,9.0,1.0,0.0,5.0,28.0,13.0,7.0
Jammu and Kashmir,Badgam,2025-12,457.0,22.0,1.0,258.0,3077.0,748.0,1238.0
Jammu and Kashmir,Doda,2025-12,880.0,85.0,5.0,305.0,3125.0,2809.0,2395.0
Jammu and Kashmir,Srinagar,2025-12,502.0,42.0,14.0,959.0,8859.0,9292.0,5513.0
Jharkhand,Khunti,2025-12,206.0,102.0,0.0,380.0,3429.0,1424.0,2540.0
Karnataka,Hassan,2025-12,518.0,27.0,1.0,784.0,5614.0,3685.0,2324.0
Karnataka,Mysuru,2025-12,610.0,48.0,4.0,736.0,6021.0,5881.0,1611.0
Assam,Bongaigaon,2025-12,267.0,63.0,40.0,507.0,5732.0,2553.0,1726.0
Bihar,Kaimur (Bhabua),2025-12,425.0,465.0,5.0,1379.0,12881.0,3415.0,4072.0
Chhattisgarh,Bijapur,2025-12,761.0,194.0,148.0,272.0,3983.0,2221.0,2933.0
Chhattisgarh,Kondagaon,2025-12,492.0,273.0,0.0,1363.0,9459.0,7180.0,5685.0
Chhattisgarh,Sarangarh-Bilaigarh,2025-12,67.0,8.0,0.0,344.0,3567.0,45.0,367.0
Chhattisgarh,Surguja,2025-12,563.0,135.0,0.0,1771.0,20832.0,14229.0,7700.0
Gujarat,Gir Somnath,2025-12,423.0,33.0,17.0,401.0,2488.0,5053.0,1209.0
Gujarat,Jamnagar,2025-12,744.0,55.0,14.0,902.0,11051.0,5347.0,4458.0
Gujarat,Mahesana,2025-12,873.0,79.0,61.0,1178.0,9095.0,5338.0,6324.0
Haryana,Jhajjar,2025-12,459.0,15.0,3.0,488.0,4908.0,3432.0,3507.0
Haryana,Mahendragarh,2025-12,565.0,31.0,1.0,531.0,4622.0,4000.0,3424.0
Haryana,Sonipat,2025-12,728.0,31.0,1.0,944.0,7276.0,4535.0,4841.0
Odisha,jajpur,2025-12,4.0,0.0,0.0,6.0,46.0,6.0,23.0
Sikkim,Namchi,2025-12,1.0,0.0,4.0,2.0,89.0,0.0,2.0
Sikkim,North,2025-12,4.0,0.0,0.0,5.0,66.0,16.0,22.0
Tamil Nadu,Chengalpattu,2025-12,132.0,46.0,17.0,693.0,5946.0,1215.0,341.0
Tamil Nadu,Nagapattinam,2025-12,542.0,91.0,0.0,1072.0,9623.0,6383.0,6058.0
Tamil Nadu,The Nilgiris,2025-12,208.0,75.0,0.0,739.0,3289.0,5755.0,2514.0
Tamil Nadu,Theni,2025-12,469.0,68.0,0.0,1141.0,8751.0,6937.0,4720.0
Uttar Pradesh,Bhadohi,2025-12,42.0,47.0,0.0,224.0,1979.0,382.0,308.0
Uttar Pradesh,Gorakhpur,2025-12,985.0,1149.0,8.0,3334.0,32958.0,9073.0,11333.0
Uttar Pradesh,Rampur,2025-12,1082.0,486.0,24.0,1812.0,23677.0,8553.0,7246.0
Uttar Pradesh,Saharanpur,2025-12,1867.0,558.0,6.0,2243.0,31015.0,14019.0,11530.0
Uttarakhand,Dehradun,2025-12,901.0,92.0,5.0,1447.0,13971.0,16727.0,8324.0
Uttarakhand,Haridwar,2025-12,849.0,170.0,2.0,1610.0,15152.0,41781.0,9280.0
Uttarakhand,Rudraprayag,2025-12,178.0,11.0,0.0,179.0,1718.0,2764.0,1693.0
Uttarakhand,Udham Singh Nagar,2025-12,1014.0,135.0,7.0,1727.0,15951.0,37670.0,11682.0
West Bengal,Howrah,2025-12,986.0,342.0,97.0,1542.0,17995.0,4280.0,3846.0
West Bengal,Jhargram,2025-12,104.0,26.0,27.0,223.0,1213.0,281.0,141.0
West Bengal,Puruliya,2025-12,1346.0,478.0,89.0,3242.0,26937.0,5534.0,5815.0
West Bengal,South 24 Parganas,2025-12,4002.0,1182.0,221.0,4229.0,50904.0,11106.0,10301.0
Telangana,Medchal-malkajgiri,2025-12,518.0,124.0,11.0,2226.0,13497.0,2508.0,1739.0
Uttar Pradesh,Allahabad,2025-12,1240.0,654.0,1.0,3397.0,38627.0,13273.0,10770.0
Uttar Pradesh,Amethi,2025-12,747.0,455.0,2.0,1444.0,15889.0,6607.0,4929.0
Andhra Pradesh,Y. S. R,2025-12,146.0,3.0,14.0,570.0,3893.0,709.0,473.0
Kerala,Malappuram,2025-11,3086.0,1169.0,101.0,2248.0,36474.0,7632.0,15590.0
Madhya Pradesh,Indore,2025-11,3386.0,818.0,97.0,2140.0,16931.0,9554.0,11433.0
Madhya Pradesh,Mandla,2025-11,1310.0,62.0,2.0,528.0,3835.0,1626.0,1745.0
Madhya Pradesh,Ratlam,2025-11,2668.0,457.0,45.0,764.0,6043.0,6518.0,4544.0
Madhya Pradesh,Sheopur,2025-11,580.0,398.0,23.0,443.0,3129.0,1458.0,1768.0
Maharashtra,Akola,2025-11,928.0,122.0,2.0,651.0,28432.0,5024.0,21531.0
Odisha,Anugul,2025-11,23.0,9.0,0.0,9.0,373.0,41.0,210.0
Andhra Pradesh,Khammam,2025-11,227.0,72.0,0.0,1671.0,6086.0,2122.0,2292.0
Andhra Pradesh,Parvathipuram Manyam,2025-11,106.0,9.0,0.0,379.0,1475.0,541.0,460.0
Bihar,Jamui,2025-11,987.0,904.0,14.0,1034.0,11189.0,3010.0,3476.0
Bihar,Jehanabad,2025-11,181.0,835.0,19.0,906.0,7436.0,1304.0,2351.0
Bihar,Katihar,2025-11,2413.0,892.0,32.0,2029.0,32899.0,5962.0,11730.0
Bihar,Nalanda,2025-11,695.0,1850.0,11.0,2279.0,19659.0,3518.0,5378.0
Bihar,Saharsa,2025-11,1219.0,1180.0,39.0,1202.0,11862.0,3120.0,7178.0
Bihar,Saran,2025-11,1598.0,3207.0,27.0,2672.0,28030.0,5250.0,8274.0
Chhattisgarh,Uttar Bastar Kanker,2025-11,181.0,41.0,0.0,246.0,3129.0,1552.0,2384.0
Telangana,Hanumakonda,2025-11,228.0,29.0,4.0,532.0,3510.0,237.0,638.0
Telangana,Kamareddy,2025-11,509.0,27.0,0.0,698.0,4224.0,1423.0,783.0
Telangana,Karimnagar,2025-11,1188.0,142.0,4.0,1962.0,12242.0,8229.0,6962.0
Telangana,Nirmal,2025-11,325.0,33.0,1.0,1186.0,7652.0,1129.0,1042.0
Uttar Pradesh,Chandauli,2025-11,973.0,922.0,20.0,1466.0,16516.0,6490.0,3441.0
Uttar Pradesh,Kushinagar,2025-11,1169.0,1547.0,6.0,2726.0,23935.0,10356.0,7907.0
West Bengal,Darjeeling,2025-11,663.0,302.0,8.0,733.0,12860.0,1276.0,2914.0
Jammu and Kashmir,Ganderbal,2025-11,216.0,17.0,8.0,128.0,864.0,1323.0,414.0
Jammu and Kashmir,Ramban,2025-11,329.0,212.0,5.0,311.0,799.0,6102.0,692.0
Jammu and Kashmir,Reasi,2025-11,348.0,249.0,2.0,191.0,1251.0,1440.0,794.0
Karnataka,Bangalore,2025-11,1649.0,346.0,0.0,838.0,10095.0,5100.0,11898.0
Karnataka,Hasan,2025-11,261.0,15.0,0.0,147.0,2167.0,285.0,1012.0
Karnataka,Shimoga,2025-11,560.0,43.0,0.0,200.0,3143.0,675.0,2139.0
Kerala,Kasargod,2025-11,62.0,20.0,0.0,15.0,564.0,28.0,441.0
Chhattisgarh,Gariyaband,2025-11,371.0,77.0,2.0,214.0,6854.0,2034.0,4641.0
Delhi,Shahdara,2025-11,84.0,36.0,4.0,209.0,1910.0,108.0,288.0
Gujarat,Amreli,2025-11,778.0,88.0,40.0,405.0,4801.0,2521.0,3191.0
Gujarat,Arvalli,2025-11,308.0,47.0,25.0,272.0,1154.0,1041.0,827.0
Haryana,Sirsa,2025-11,974.0,53.0,2.0,601.0,6320.0,3663.0,5688.0
Odisha,Bargarh,2025-11,823.0,163.0,0.0,1041.0,5275.0,5515.0,2721.0
Odisha,Dhenkanal,2025-11,349.0,87.0,1.0,748.0,3879.0,4022.0,2195.0
Odisha,NUAPADA,2025-11,2.0,0.0,0.0,2.0,84.0,9.0,27.0
Orissa,Puri,2025-11,45.0,4.0,0.0,33.0,414.0,131.0,273.0
Punjab,Kapurthala,2025-11,314.0,47.0,234.0,163.0,3166.0,1585.0,2368.0
Rajasthan,Ganganagar,2025-11,852.0,266.0,26.0,707.0,7209.0,3608.0,5464.0
Sikkim,West,2025-11,22.0,32.0,0.0,43.0,478.0,58.0,91.0
Tamil Nadu,Tenkasi,2025-11,342.0,39.0,0.0,475.0,1736.0,1794.0,305.0
Uttar Pradesh,Chandauli,2025-10,506.0,510.0,7.0,1024.0,9664.0,2922.0,1704.0
Uttar Pradesh,Kushinagar,2025-10,681.0,1016.0,2.0,1679.0,13151.0,4629.0,4676.0
Odisha,Anugul,2025-10,11.0,2.0,0.0,13.0,219.0,59.0,186.0
Odisha,Bargarh,2025-10,876.0,171.0,2.0,906.0,4579.0,6057.0,2953.0
Odisha,Dhenkanal,2025-10,375.0,87.0,0.0,769.0,3124.0,4703.0,2329.0
Odisha,NUAPADA,2025-10,6.0,2.0,0.0,0.0,43.0,14.0,44.0
Orissa,Kandhamal,2025-10,5.0,0.0,0.0,4.0,45.0,5.0,47.0
Orissa,Puri,2025-10,35.0,4.0,0.0,10.0,354.0,83.0,267.0
Punjab,Kapurthala,2025-10,182.0,33.0,109.0,108.0,2440.0,735.0,1678.0
Rajasthan,Ganganagar,2025-10,578.0,178.0,2.0,313.0,3783.0,1630.0,2569.0
Sikkim,South,2025-10,11.0,22.0,0.0,18.0,323.0,22.0,67.0
Karnataka,Hasan,2025-10,180.0,10.0,0.0,93.0,1514.0,186.0,814.0
Karnataka,Shimoga,2025-10,368.0,25.0,0.0,180.0,2090.0,509.0,1335.0
Kerala,Kasargod,2025-10,72.0,20.0,0.0,12.0,344.0,27.0,284.0
Kerala,Malappuram,2025-10,2035.0,997.0,73.0,1802.0,19105.0,4334.0,8259.0
Madhya Pradesh,Indore,2025-10,2066.0,581.0,107.0,953.0,7881.0,4176.0,5436.0
Madhya Pradesh,Mandla,2025-10,855.0,50.0,2.0,423.0,2373.0,1565.0,1277.0
Madhya Pradesh,Ratlam,2025-10,953.0,212.0,1.0,397.0,3210.0,2381.0,2227.0
Andhra Pradesh,Khammam,2025-10,201.0,59.0,0.0,1014.0,4804.0,2726.0,3065.0
Andhra Pradesh,Parvathipuram Manyam,2025-10,103.0,14.0,2.0,214.0,886.0,320.0,431.0
Bihar,Jamui,2025-10,905.0,946.0,50.0,691.0,7372.0,2186.0,2337.0
Bihar,Jehanabad,2025-10,195.0,829.0,49.0,576.0,4446.0,1018.0,1351.0
Bihar,Katihar,2025-10,2521.0,916.0,23.0,1219.0,23117.0,4651.0,8565.0
Bihar,Nalanda,2025-10,619.0,1894.0,26.0,1686.0,14627.0,2897.0,3675.0
Bihar,Saharsa,2025-10,1087.0,1193.0,34.0,785.0,8967.0,2388.0,5448.0
Bihar,Saran,2025-10,1566.0,3234.0,32.0,1891.0,19284.0,3854.0,5371.0
Chhattisgarh,Gariyaband,2025-10,244.0,38.0,2.0,161.0,2864.0,1044.0,2906.0
Chhattisgarh,Uttar Bastar Kanker,2025-10,123.0,35.0,8.0,93.0,1136.0,348.0,1416.0
Delhi,Shahdara,2025-10,45.0,16.0,2.0,71.0,904.0,77.0,167.0
Gujarat,Amreli,2025-10,291.0,39.0,41.0,181.0,1846.0,895.0,1086.0
Gujarat,Arvalli,2025-10,152.0,18.0,12.0,116.0,532.0,294.0,298.0
Haryana,Sirsa,2025-10,684.0,45.0,0.0,326.0,3998.0,3470.0,3931.0
Orissa,Dhenkanal,2025-10,22.0,4.0,0.0,7.0,94.0,45.0,88.0
Sikkim,West,2025-10,25.0,21.0,2.0,21.0,226.0,25.0,61.0
Jammu and Kashmir,Ganderbal,2025-10,140.0,10.0,1.0,82.0,560.0,408.0,322.0
Jammu and Kashmir,Ramban,2025-10,300.0,157.0,0.0,174.0,492.0,2324.0,489.0
Jammu and Kashmir,Reasi,2025-10,215.0,120.0,3.0,104.0,660.0,1189.0,570.0
